hashed_id,userid,assignment,version_b,friday
84e979e89a6f7acdaef0a77593906f1b4c997fe4c032a224225f559d532a03451711657cf015911a4f355fb0d66085f470217f458d18352f748e939bad46821e,sg_user01046,1,0.0,0.0
61c81a14a2a8a13ec96c5f7a266fdd0893090eee874cbd6a2dbbbe971de0fae8dfe83c5a03558f19c147d8be9c3b808cc38a961ae29cfff3535d408e2f9ba7a7,sg_user01047,1,0.0,0.0
d61e01126d25dcd3b6587247fb7d98029a2b78e944c5e4a675c0c690c98a4308c07db09de198daf5dd654174fab3a0670d399279d2b543572111ee59c6895fd4,sg_user01048,1,0.0,1.0
ce06941a7cacbc3b257c009afa9a2490099f98e5fe4f1fc82d61fd03640bcb2e4b79d85ba84356956d24c3fe6b0148ce2b59004b5568369068751dc8416d0d1d,sg_user01049,1,0.0,1.0
e93214d5df1311a83ae9dc3b6f0c408bb025df21f902f26f73cb8745c74343664153ead47e789a889527736550cf6f02d7ebf486d796599f75b63d4b82761463,sg_user01050,1,0.0,0.0
320431f315f3136ad5e21dde20ab020ccc53da21436accfc318e65fd95310aa0b51cf7adbc3922a5cf1613d624080f7b8be2ee7d2be865471b1b15bba6469961,sg_user01051,1,0.0,0.0
f132b536930bc75f3a5c604de23d0b51d814ac2f30ce82c0caf16958cd1e667a87614ab66bdde8298f513ea974a1b567ed2a3d2ab87c42f81671dcab4da3db34,sg_user01052,1,1.0,0.0
b37f889f37b4b8b4f55ba86e96a3f8c55d6a039fb1ab3b129e1189bb142751ca9c4191de42b399378054e2d02cb4801e38f6910ca9eefa63e88e133e8b072784,sg_user01053,1,1.0,1.0
7332c8e4d60f54a5f7e42097f85403552598f067aa37130e546c49db49dd32512465d685ddbcb3c3bafe915dae138c4ac4e4428bdc05c8f29395c11bb740412d,sg_user01054,1,1.0,1.0
a9d36c3ff6d2b1a26be1ccea4cf8ee7e609c7d5f31003cfb74d65151e91f1d2a123e8f375727b03c04919e8513279938f841ebc8374a26b795c3b682b1da99b2,sg_user01055,0,,
931775595b34c68b4daf66612a91ed3660de05500cfe1baf34e047336a8308896290968058e8ef4664584f651a1d169ea83223219f343dd4c514f952a551f333,sg_user01056,1,0.0,0.0
e70f6c1ae82d837bf098a655b132577de8d1885591bc49220875ddba6c48a443b44307aa85bcfe3939a6bdb8ca73c0ef64abac3115024f5db76915a8aa7079f6,sg_user01057,1,1.0,1.0
73b33213cf9943e516549dcf7d7bc9e62ed8ab344b26653cc29f334a962bad07a3f098c283f6c85d74dba83ec4d9d958e66804c6c38829b7153b4720ac092b20,sg_user01058,1,1.0,0.0
bffa7bc6a544267df40ce852151852ba65a7ba8866eaa85841d1571ccca955b697fecb5ae49ddfb3f25957803096cb7865dcfabb5a539d57a698947c17cfc80c,sg_user01059,0,,
7aa29bf90352893ce64cce54768f69aaed4347152ae17d69c98508579919aa5c94e677b5b1253f16a596cda01b18282a80fcb09bb1177bb49a6659fd3588a45b,sg_user01060,0,,
8297f6d281fb1d784b1623f6e728041e9d1fb7e2cfa8c055722306c7fca44bd5ff7c62d6f98daf07853334b6095b63b9632946e7e685e6f717a6668866d1eb57,sg_user01061,0,,
7e508277b274e4517d50caaf0cdd19ea2a429732fae9c7505f8bd65b827afec29964d0e123553c70250ec5d23f0dede483b9029686672cd21e2c102a40aa7fc2,sg_user01062,1,0.0,1.0
2900ff9803158b048d2105c92bea70a00d359dcbd6c88b58c9263f37c46821ca03b58970e67392354e28d6abecfaa0248a8234ad56033237a6988da1d3b74a02,sg_user01063,1,0.0,1.0
8d488d938cef20887e51a4e84fbc8291563808f31da3e40be3d79619075c3bcf508c1480c43721afae6df7044d66c8fbf530b5f385618f6d01ded4d9b84f9023,sg_user01064,1,1.0,1.0
cd686354b97f354793e54fbc5f1bae6494e2c2100778091a4d7fb589e851c91e0f070d9fce5e65f89f3d1ea77c84356223e75dd6b361243ab15b684ba8e377b4,sg_user01065,0,,
92bea6a539fd20b3fbfb734505b0cb197ad90133e3865fabb35317e4a17ed08086f6dd0ad55759ba49766244f2ebf79503b114436d8854ae9f1ac3eacc56d62e,sg_user01066,1,0.0,0.0
ebb3126426186381ef9ab2902b7b7cb930dcc64dbbf8f3e49ab4d6f1e15f08a134118662280c03c2d0cb9636a868da1ed0f309791d37b8da8814f7468e6e7334,sg_user01067,1,0.0,0.0
0facb73ea7cbfaae13c6416be7086b2434483c5ec18a0956c881ea3409ee2b477342bbd8aa6ebb4e23585ad9a747d15c5a0bd09c7270e3e14136f2d3224bc44b,sg_user01068,1,0.0,1.0
6c2ceef7028a440c636761b55ce670b0440d58486d3e7b29a2b41f9014253024e2e3bb178fd560638cc8461ad0f10e791d1dd35933c9ffbaafccd2456a086e7c,sg_user01069,1,0.0,1.0
048311e1137b67a2a87a9221ddc4eb527f666d0144f1e33bb665a60dd5fff6f83f493f10de0617a7649d5a1bba8396d589f4b75cbe8309abce17ba48deb94458,sg_user01070,0,,
afd41af344a67268136313128bbf0d06c70a076deafb08c07860ebf6860ea2afe6052b4482a43918a5b08d7c163a03c0f53c147cffb905f68f51e021cd35e7f8,sg_user01071,1,0.0,0.0
0e1cb5fb9f4e7e7b6fb49ab2207edcf2b9f5083eff3007b49d0cd03a1824bc1a96c0b47611ed22407547302eae2412f879ba8c4bfbe6d8c3350430e18b13ed7c,sg_user01072,1,1.0,0.0
55629c3ea701bf2673cd05b698a439517eadef3c57cee74299c3a562a68a4df0c8dbc8b6529c89fafa9841ed28701d55fe4b9784a1888452c9f3560b04cac996,sg_user01073,0,,
d33d635b77b151d6135f4506de6d2435ac996a63ec7c5a8ec062b502a0d869ca31f82eca5500a1344cb36caa1debe9c9de00d28da78e40cbafc79bf3d650b949,sg_user01074,0,,
eb922ef625cd4bd2cfaf60bde52400ad6c33a88ab63513f80185c15c6663fd7124b394e6d096cc206d9c6b23c51a622e029f615196ae43ac19cdaae9cce712c1,sg_user01075,1,1.0,1.0
7ca5ea6b98039d7bae648b7a2b7672b6a6a59d30a6b93d15a3546fcc41a2d1f08efe25c77e277c8751111b3026e6928e34ec6ef49562a04d2394ab42aa5a293d,sg_user01076,1,1.0,0.0
2e3bfb7972bab9a7b3d595da273707d14569554b63e86aef9e6676f530608ad09c641ae74bd6d5b9d5215067d950ab646955ba9b59ae831e4b8d491403587c81,sg_user01077,1,0.0,1.0
ef4651fed092e0be35eaa20137232a923d79886e8b027c7a3db10952dda1f10242995bcab99635f99bd4441aa535a768fa5d9f46615b4aafacb7558b7c9dc01d,sg_user01078,1,0.0,1.0
b7584d540ebcbaace42748f05c14a21ce5659ee997b62795aa0ee976c659e202323112b8b7b2d3173f2fada67bfd7f6aa5cd17083991a49e1804be205d7970fa,sg_user01079,1,1.0,1.0
3986e16d386d1fab0910681b85bf9f849108a6c89dde1bd5d7799be623e021d3d1aae136fbfe128855f4abfb19b7e757cb70098649959787da25363f2dda8323,sg_user01080,1,0.0,1.0
a843681a5129b25c5035320c51c84e3803da2b8a2f0394f894b36f087bd27c2ab108ccca0a01550f0cb878be784af81e4d9d111d754628f39067ff7c82c584ff,sg_user01081,1,1.0,1.0
6d97927755b39b6a6d2b0971c437a80509e491ba64de4636cdbae3fb1152ad51a54d72fad89438450d70f8c781169e1fbb310b2bd33dbb8ee457cd57589fbbfe,sg_user01082,1,1.0,0.0
1cfebc4418614708105649755c208ad4ec038ae0423ca9fa4a154c04216c8167f3c2914c07e7b3f617fe788355f02b9f27b78818529bd3bf22489eed640daac1,sg_user01083,1,1.0,1.0
5dd4cc953c8c43dbb5b181c9c59c5b18d9ebdef062407461b631439f99614db14f108076b5c5646f9afc522e80b298696dcf97416b7f32df95331db2bcd3c17e,sg_user01084,0,,
863b5a83c2d2d46b2b0e75a46076c4dd6889e478ca365c2d42593173c5c66d5684af23630a7790e99cbf55e57805fca77ad9430d8201bd022ef576482397a010,sg_user01085,0,,
4343fa60770b5df2b26e7cb33b1b1090253ab9032183c03a489199782db0aa8de4f10d0cd7731531199e5c252994733f6141d32c46fb2bc954b1959ec2747ea6,sg_user01086,1,0.0,0.0
6c550cfb96faee6b5077fc23b425d2bd2f21cc835448f433c074f150e2297c31fb194cfeecf05227ff26b6d06225e46354965c547ee605fa202669b9cad5e138,sg_user01087,0,,
08adb499d49525f79c802cd221a7c2bde92a3800aaa9e2650076992eb9ba7426fdf6bf8eea1a41e115dbca64890c87037b3dbff3da7b93802ddd99d25f5ba34e,sg_user01088,1,1.0,0.0
f193f5bce86e86745a3fab16db55995184a0e5e3bea13f2f40ab3dab1b491459eaa7fcfaa1eb65726b5193b9b8b22266d4768c70e668fc197befb1b50bcda853,sg_user01089,1,0.0,0.0
bccb230d92cdd972ca43cd0134c7bf6167d421185b55206cf4e404bdd8ac535942ffe0466f111c906ee0fe7722faed3da22b85c30c9f21a2056cbc32dd5fb9b0,sg_user01090,1,0.0,0.0
7002941ccc3a1eb23db08843d236f0c6ed55b7323227538b07579b0b54384db6599b7deaff2d60181e6c846ff133abda92c900cbf04264780afd1e4e475d9a5b,sg_user01091,1,1.0,0.0
e19493e894c38159acc59ce4d772762f241dc12ee5bcc4116b836e36957ba195323b6633e65a93e7cbee4e9c27cc783bf44fbeecb2c0de0d1f21779a90edc98e,sg_user01092,1,0.0,1.0
aa51938f0755701e392066c77d8209d7dfae3203198fde1a8aa0edeeb85df30a483a9b868e50a23dfcaa641caefa2837caca3e6f6a14a832ec447c1b442824bb,sg_user01093,1,1.0,0.0
22f0bd21ce5bdf80fd70a526611a4e46b7d2ddcec2130493692b7913c108c3fde2e3671e967e8aa4c316c5dd7e46e658dddaca49d11f987662454d11f6b03507,sg_user01094,0,,
ef852075c84fd836b005d53d6a0c497ef7cf3213274d5b7f787efa200733d2700ed4edd12784216b5a922a1d6e95f2efa4904d2ade9b3af5960a3a7f020fc305,sg_user01095,1,0.0,1.0
f1329e89b0f736a3f35866b5c332ed676ad939dbe9959f274e08194d05e5dfa73f375ca7c30d2f7b7177baa90d7f8d1b3a20c1958892c1577b08548c1166d99a,sg_user01096,1,1.0,0.0
e3ab7651869821adad970693acdc31f4a2fa785dcc00aa4937ed6555378aff5e4d4ac0a6eebdb15292193e01c84892b15f0acd8f0886183b6327010985bba492,sg_user01097,1,0.0,0.0
3327167aa8a52456e1341759e390636ab186ab8bc5ce519fce99733627b5bae8a7fee12fc0107cc2c2b730d39e73cac8614749e8630dc115d8644c7e888cc92b,sg_user01098,0,,
db0be542f74d5eaed13aca7002ba32089289b074ace489b50ae5df5028d368d238f868134eddad53774341feb50a813720372497f31ec41e7d8cee7a0c717172,sg_user01099,0,,
c76552b144d0f85a607cc514da4c3ef08435c6668e0e14d17e9864fa73b42bdd5fdc785cafb81872b00e3fd741b7b01b16369292b20722b81462e5f37dff834f,sg_user01100,0,,
be0c3d5c01b3eb1736fd3ee9c624df956517d01f7c60575d1a3ec2178fcd38203d8ad63de507ed312745be9ba3a4d4da413070959df48e68b05c6e538bcecd38,sg_user01101,1,1.0,1.0
3c4f18b12309b294b905ff61cb9d24275726ddef0b7d374b4555e64a3c40305313e196a6abc89674e503681ec10caa88af1acabf1b8840c25a71ac94b9d11d49,sg_user01102,1,0.0,1.0
95aa726c9603ca83b191089b11480bcb42f70656356c21382666a69a46f4a628e866d028cc78cb227500aec14f83074561ad9956d8dc2c27a123a4ac7c10b88c,sg_user01103,1,1.0,1.0
419fbd7930e4e1db649b09c873a595e0cbfd823e7409b15818aefeb97214d703d701153028d6ab7b13beb1c5f6450d9babfdffd0b19bc3f2ccbb915ac1c3a4f7,sg_user01104,1,1.0,1.0
b297a3ff11eb0d6d831a4c9ef6919fc97bac32155f3ed09272fce8405cf7005ca455e2588e8d823f2df5f220b49f6e9561d24259a4391312c4cd6ec9a3b030bc,sg_user01105,0,,
c75db0c7dc1d9fe90d5d76f4c2b2c080d84d3b79e67c89641a6431e72d80fa50dda866f3330bc22a034ee5b11b48063a788ea915d318dae3f19cd4264704698e,sg_user01106,1,0.0,1.0
10865bed28bb82c7468311e4c9967e7d88758f950e39613ce48d056d8662203bd1fc91633e12f24c2b620ec1242524b86cbad1f2ff0e019bd55c46ca1341a2e0,sg_user01107,1,0.0,1.0
bef894ab9790b5bc663ff0de5ea3354f0b5f7b491989efb49435cd19d4e7289b290dfc3c39d5a5f0c4724254a81332d8c821691c3a2cbcb1ede0597ad070207c,sg_user01108,1,1.0,0.0
994a5217ce70ca6bfb8c70c6218545b559519fc9fed58aed63cff91a40c9213ff95faf58bf556148f452487af862b35894fa63016c8be7bc774c419518e2ffc0,sg_user01109,0,,
c385500bd42d250e1b1987490110bb6a0eb4c47c402bc6d1434d5878aa1d1925e2cfdf0f7bd340137c61af02e9ca8df120bbea17a0b73beee8ac3731886adc0c,sg_user01110,1,0.0,0.0
6f112eb6e12d839b726c673394737705be4afc49a22fc5d28796c0675c2899e7581d3cb0aa3477c5dcc402acd3bd164a2f0ae9ef82df4a37808f7a2802216269,sg_user01111,0,,
a6c4f271952cd8b7b020a5036722058bd6dcc22dceb8f67f71ae2b1a948dbd71d853ef307c2ce9d78823b63a56748ef6d6e392a8c841f312598305cd871c473d,sg_user01112,0,,
48df4b99e6924dee29adb35c6d611f59ba388dec3ece1b08b9136c53fbe300fe7d038fbb0dafc68d82889ddddf7c18ab62e03ecdf4084b544365e4ef1c15b19c,sg_user01113,1,0.0,0.0
96808c2473f7d7756b6c145dba8a9d2c729a27ad8d9e3a665a8d994796a06741e8e568e3e8156dae01b390d8683d5a5cdf35f3c1c344cd358d588a52ba06c9f2,sg_user01114,1,0.0,0.0
c47ab29e8634d6373d4463edfb1b247ffdaed7ba97e95539cf47b2c2cae94baaaaf7c499ec8563d99c23c4d048b560f69df1b388dd05cea389bbc96c44fb659a,sg_user01115,1,0.0,0.0
6097c0ca7ba7885f73171e6e1654549843be4901108126e6722a963fa036e46b746b2cbf3637d7eb0dcf80ebb932c4a616b81711f541e9ad95180e7e8e7023c9,sg_user01116,1,1.0,1.0
f52c5ec921973e9c269b38870e8a1f1e802b46ea0052ced70e381b2b1a50e3268dada3c79e57ea01b93f90a0c0516be9f38afe84477e285d4bb08d6e0859b161,sg_user01117,0,,
6ddb7c2e2c080ba1d55fc5e86955e6ed9d43e77c69285c9b8753511e952cf37043187e7517b056b99a306b5594f7f16b8a3263fabbddcc2b7d98185e7a70b576,sg_user01118,1,0.0,0.0
4f6a81314ddb7f07e5a2459ec431221dc32f5d19573ec1b60b77fe5da69dc981c02500a2312bb7d8c1d54452ae26634e00037ec75a2b97da066c2487d7edb51e,sg_user01119,1,0.0,0.0
8035ece202cb594685868906ef683c7d61e700f43b96181a13afa0c3a2303833dc9dfd53574c381d83a522c000f04ea9c7f49567024ec6f51cf6843b73b0fcfb,sg_user01120,0,,
253c06d8f64c9e2f7dd56ce1ac254707a79ebed854f653421a883bd56f9d598d88b28582965e2565d6c346a6a8e03571481aa60db9933ffb491f8fc1546514f8,sg_user01121,1,1.0,0.0
b577549e0c179d14d0e7c7e7f1c21a59704a92d9e6b8c849f5a204bd489b6c0369ff886503def8cf5c8831fcf088509a74c719054136e7de64524bf9dfba2e46,sg_user01122,1,1.0,0.0
7dc145b7a5043229ad213f7593af0a5ee021a38c3bf24843a777facf78d834ae1f923cc348e8727ff418f9b4c54735f062f9d530d72003f6ff5d16fa20cb5cbd,sg_user01123,1,0.0,0.0
f36e18effb5754b065f413643f4874f9429d106c4b24f7d16aacb379cd30d17198c5ad38f150dc37a7c86a4af3004524817051995c157214147b434f752c6cda,sg_user01124,0,,
cd0b042139f9d9328c6d5658806be79134471dfc467b6574bdc114941ba4ada0f84dca43457f1c7276146b70a7fd6dcae82afa09801868bc4ac4e6b66e51fc43,sg_user01125,1,1.0,1.0
3fd4c79a10480e4e860f15dcfa2e18f986b67a72823b1a6693887fb25914b23057986999836b4276cdd8c4de1d7c42e81f2448408199ac7be48d27b643653b7a,sg_user01126,1,1.0,1.0
1988babe268471da83cd223c3e7ae1cd2a6d9875b6be2e2e5a3959b83bf4d0df4d6a905bc48b6cc6f73337c1453701237bb0ac1fd6985a72187bd9c124e1e173,sg_user01127,0,,
81ef7ac4a484117ef8eb2f85475aa46c46a3ad58636188fc6a4c98a20d0d5826c51b121a5713fc5ce49c6c31bb8cdf7c251291f5e01e7d82dd5ceda9fe19c90a,sg_user01128,1,1.0,1.0
35443c8cdde06a72e6c84bba52207a073d4e1175b43a2ab6eb0d53934c89d5abc5c04e4d817a6dcdf8bfa8d64912267234961c7e9676199451e9b6d005fcff32,sg_user01129,1,1.0,1.0
b6ee8fc1c7449cea836010b5c5ad05e731989fe43f3c676b265bd243b07845ebbcad5671f2bf8f10faf31bcc1277ad08421da1675416bfc0b60d61f56e448d36,sg_user01130,1,0.0,1.0
eb5695b30417d9adafd7abf9404267ea756b083e3d297b34552a20070cc926150aca3fa05cec2f09590f3c9e7d1541c22b852d71e27c205c54c98bc89e9872b5,sg_user01131,1,0.0,0.0
32d01107fa48132a81973b584642f6ff9b16c559573f39090d4c2970cbec419ddba959ea013496531790577c939238f4d5bf62242f062a6df496580c12255494,sg_user01132,1,1.0,0.0
46686c54c5674422d4d86beefb904d4063ff72c6c4376fcd1da1360f27b9c9b6d264570148ac8344539b70c240900ec8fe29ecc1251c7cac98b0235eb67c52d5,sg_user01133,1,1.0,1.0
49a84c08eec6abc1025fa68534bca1483b41967bd941683c9b67490a6832114acee32c0020ea47ac4bdc69c0205455cd9c52ab3ec6f777fe22894e9db43db0db,sg_user01134,1,0.0,0.0
c577e3a39c8a596359bef826c879fa39391310e8553a54551441bad5dd9050eadf113daf651ac5a392fc4d6cf732d390a5fc01f121394176c1849b18c559da55,sg_user01135,1,1.0,1.0
8d720896d44d939ee229863a537591476690c3b2d19d6901692d3f04ae71f7d807bc42d99a7b87672cad64f55d44d6dc8e702f7c32b5b4faf6281eabdacd55b0,sg_user01136,0,,
8054bb58792d06c78c32d19a11eaf34e5cde881a552fe56003732d085d521e13a2392225608ae433c3113f5aeacc5df666d149dbfe9bbc4e2a4554548b2c1739,sg_user01137,0,,
dfc1816f68a47fe9174f1a6fa4e1c1f7a31185fb6c1ddf198d323abff6438802969cd474d3da72b4ceb3dceaa82c35ea52320601d869199c700e9d128b76c054,sg_user01138,1,1.0,1.0
054386b6f29caf039bcab92924c74ec51929f5be68efd0220cb79a06d51e31c95e0a3d76e95cd27462df4d18b5224146fdc2aeea2be8347c819cf0e38dc1c1d6,sg_user01139,0,,
2d06ca74346a5ff11522295a3561c793393f4529ca96a333d23fc5a0b7e0091f427e0d0ffce64210f2c6223d1da7ec415a23768e12f6e94302939450bca376cb,sg_user01140,0,,
09a05b609bc5f3e2549624b9dc18dd12aa28ae019b5714cd058b0ee340ef78ebeabec283c05b2bc235efc12e0d52ce8bf35de6fa2575a2626bd527b320cb1b7c,sg_user01141,1,0.0,1.0
c4daa0a229453d7e21f41c5bf9546a0f953650a552dbc529b134da08a48fb6113f1d479ae7ab6f67aa93dc5d4796efd714ea8c67ba6503fe8ba30617da99b60c,sg_user01142,1,1.0,0.0
77f2976a86a16231f211f2998bf75069c033ab1bc7212fb2f17d2f5455e71da2e942b9015a7f9d4aebaa4909bc44cdcdaa2e47df0e351459d38e32cbbce90426,sg_user01143,1,0.0,1.0
cd710fca7e85953252d3eb17b8abb05b07d0f3307110fec99db5671e04fbfd86b71e5e794d2b67208ae06dad72c09281a524600e2693001bbc16882a28dd8e57,sg_user01144,1,1.0,1.0
74ce88d45db49712174ee0b9d886b4c97edcc98f2f0c7ece3f2cbc3031008656644077a5e950206878e3eae8d114dfee8882c3be78b1781d2423cc00ec136ead,sg_user01145,0,,
d038217c2f8170f86143d8947cbcc1b1b72b25416364cc7e1c170db003dfbe9d00e0715b06af7bcb240daa7963eb6d070283866ef5772760881324a35158d3fc,sg_user01146,1,0.0,1.0
c955bdd6190d72aa8f5767990d09bf6250c1d939e89e741c97d580861bd1a5a83a4791fdd306bbce1c61020168baee979a0f96cf29ffc07e007a406fc3f5db42,sg_user01147,1,0.0,1.0
0438ce44f7f9353a0128416c7a8073e871cd2e4b0d08f33286f3cb2f5c56f87336ecfea012751f15fc25155c9b77c85a2084e000a9bc340c69473479a01db4aa,sg_user01148,1,0.0,1.0
14736246430414dd25851361690b7b9a27e9a88d3fc6b73b001767f7d1b0a31f396a070dc48707cf0d94f1a86d81a2c02d5eca3625240e878a84e627b6529f87,sg_user01149,1,1.0,1.0
4cea3f23e3158c768c985361aca04b4d331b9e1b80d1c02e88e536e00e938ad02c5f716d56fed0736c852672519b1dd58b4cc1970628bfba0f2b6d9bfe091d9d,sg_user01150,1,1.0,0.0
b322e5540d6a8d62381802885712d39039640a4fe8b174b6c1f33e3a256679492d0b214a9c42e8ad5602f4002ad29555b14db49a15f70e62c1a74cc5aa16dfe7,sg_user01151,1,0.0,1.0
c2e28d20a6409cf1330f5ff7292625ac407bc1ab623ce34dc9b5261a8bbaf376369b473ee17e32f802c0f1cdd3b762dc8293db03020ea8972bfe04a9a1967325,sg_user01152,0,,
f43368de466a98b8af757b341aa698872ef3363dda04cf79836ad3c7b373297943f4adf32794177d4ed4f797ad44c95b255484b160d01441e93c0c94414f2a69,sg_user01153,0,,
caac5300ef31a79bdc5d957ce12ad8cb5c2ed574da9b24da86ab33162121937a669c9051d203e5b381ed05e4dd802b898f5fb4f43d96d8e2c8ba8ff6013c41aa,sg_user01154,1,1.0,1.0
32d03bfd1691f6debc5db798053c1813adbf299a41f6a98ba84eeaeb4aed34f69d803a1ccd03e5ca7977a4ef2f55bd4e04cdd6142e1bf2e54908e2d3956d6932,sg_user01155,0,,
5a2ba386136284cebb8bd7b00ccdba915c4f4fa81facd45210de6d98c0d4a2aba8cbc359ce867818d60125eb5d4c5c68867155d05af07ea151828d5a93ad2d73,sg_user01156,1,1.0,0.0
f650650255d9e6a9c07f8e0bcc56c2aa9d6c351792d8b7a5d6415a5a52eaa3f4e86a95d766c2859f61f69d828cc7fbf0d5dafac9cf2f19f51303e9f57498fdfe,sg_user01157,0,,
48756032624918ff27d18e3d29a9563d02b1d487aeb2bed79ccc09b2114d23bd04739dff6e3efc7deeda405016f18707372068d9d39488274f6b1277c6972b62,sg_user01158,1,1.0,0.0
c04078588e266d2be3b725f38fbc7aa12e16638b557e1ef925b04ed36397a0c11eaa3049246dd7d12faafcea104e68263cc1d938c04ee2f89adaccec975079ae,sg_user01159,1,1.0,1.0
d9a1ab2d24111016efe1b61e3040e852226f7840ec8197f89cd90bb914d96828c6625b2ed16496c0f86b0b296846614cca7d5173072de71779c04144be4eb643,sg_user01160,0,,
9bd1c80bad33d1fa7ddd955d5ec9e2bb7b5d1895bc54c47e1271a3b03d24cf544573ec4a08b56efbbd806c254b8f718f09884944254082b4018c3b9de910dd35,sg_user01161,1,0.0,0.0
fb7286e67382816d0944bb370dc861565a744901fc048bbfc5b1f7050d0e98d147effd92188a0c7c021b6926df794528c47f2a068002bb38c200ef91ae5a3c52,sg_user01162,0,,
86fdf512724511c43d3bd31c70a4d15fa7b64bf7ecb929e03cf58fa725a2d71245a63cda11bfcf30dc2d7a1c05b841a97a6a0aef7cbb79eb7aece54ba88dd9fb,sg_user01163,1,1.0,0.0
7b2e1810f78d1f5a75a2c750842067b3b4a6d1ad11bc909fc21b9184eb8807dee89b73a157ba286c5220e4993237fd523b20c449ec351866e444a4654e590f55,sg_user01164,1,0.0,0.0
de3f50d51e350098a91bacda45314b956d71c1f48b5f608365575c6cfc8a7f3bf99bfa12edc43af20823d041c804d32ac23248c701c458cf1205e5e9ca257770,sg_user01165,0,,
ea243cdab16c1928cf598e0f65981e031a925fc891293a1a988fa3acc7fdf0177aeb280562f0521f1ebaabb5db8c575fcb6a90412d43247f4ed9a71e813d9764,sg_user01166,1,1.0,1.0
ecec94c81bf18bfc7ea2abf233d230675e0a511b84fc4fce5eb5eae2e0ce3207b90a1d8ee3d7e8eb26f275062074c1d3d218ec272c60db324b9d6187f1e85f17,sg_user01167,1,0.0,1.0
4fcc705c02cab76cfcf0a75d2e2a9e05e62ab6ed27aa953304e46fadea3302d28f9da208eec1b8a7f722a5272fb8439dc15c670002f8c7ab5fba02f036a261e1,sg_user01168,1,1.0,0.0
dc2856c1999cc6010d7639f28f069dddb7a2bea1d4cbeb0c28f3655d818c3fa154aa5ae103b049480bf59a1abffb14f2703281ebaad1713499eb3904e253ff9d,sg_user01169,1,0.0,1.0
a9a462c1c5197e90a0ba2cacac3ccff763fac571f46c8e71757a9b1efd57b6ea8b1a00f0834e6a4ab27164e8412f57fd03f7d46c63e3b51c82a618832d3e5a1b,sg_user01170,1,1.0,0.0
45f6d64f92fd2186a945b28ee9506ee5e8e4811e48f63788bc69c551dbe971023ebd409d43b97149cf3460fcbde009c8ac3c1f01985c9384ddbc0b9bfd6f75e4,sg_user01171,1,0.0,1.0
b49f934a63aa8f4d4dd581f3e2e410cb8a060426eb473ee45d6c3c1ef93a8f36c6b089d0f489eb855249e1b9132f44ca8820cdabb380d332be805b8e7bf62c45,sg_user01172,0,,
1df44818a826e52e0f202007e2d8abf6a33498b9fefeb80ad8d4aa9bef43baf60f6770e1d2467a0ffb7cc9dcc0c663d90662a7b9170259a9ef68179ed9d1a161,sg_user01173,1,1.0,1.0
6ec85e804871a7b5ebeab4ab72ca0afa35e443479b2699460caa3619c594db2ab63bb54a3f640a8d4cdcf495fc4e7ed5ba342f2e358c9391339adf525e649ea1,sg_user01174,1,1.0,1.0
db5495cd58f2ba756ff3b0a40db5ed44ea0f1733672bf61b7d15a4f55c819bc3464d6eb7f585f088bdfe94e11ba34aa15213b5b604357c7902ed201e482fdc00,sg_user01175,1,0.0,1.0
1a37f025e71e00235fc44dd0fa9e8477f39d27dccd67de5b5a9edae2d770dd70414a6cac11e06b573b3ed19a4b8e76dca91e0a18fa6f543a51c3618b030e95c6,sg_user01176,0,,
afa888dccbbd65e5774728de35de4a9096e82c65888b502cc7e40850313f30c1312b8ab47ae5cec30a94e82946070bf3ead61c06122b592e3100e68ab2bf6990,sg_user01177,1,0.0,0.0
74b25d913817d51478f5379001d13a35578ea2f239b52d6f9d93716755df256d25e0417942d47f5619c1551a229de84aa74fcc74e8a6591c56a39bf965490105,sg_user01178,1,0.0,0.0
085a48ea6cf47079acaadf2e96510b294c63360577338f0dfd941087779f4332bef194599621164ad2eaf6d0c9ad9244f5698749c0e63d4c03ec7b5097b77ca2,sg_user01179,1,1.0,0.0
43f04dcaa984b9f0e8bfbbf17eae69e333526a92479bfe9fa67de5bce3d77b321a3db2631318576fcf0b8339be2dcbec2f41b778045519b2ba31f8b16e0063da,sg_user01180,1,0.0,0.0
82acdc3584a567fda000f4edef45aafbc1adbe73f22f30053d6335ebf4f22497efe9b545ebe212c41c1ffe2fc21af10aa25c9d8b7b809854a28a8ff8da033dfe,sg_user01181,1,0.0,0.0
03b8d23a2dbd53652a21e720e5d8fa9376e992f7aee513fe3f73394ca65db5b6d38ecd33f6dc8e8db7fad2bc4cd9c715b788f66ee162a87b1f5c55ef86270ad3,sg_user01182,0,,
d8038d3927fa4868e14a36f58bf88fa33c491e40428242fc83a699b8062288beb2499007f955768186c46876921a52d15cb771f9420bc6c26da3fd380f7233f6,sg_user01183,1,0.0,0.0
bb312572a623043d57e10dd310cbd378ff9ad5135ebe5d3dac9b930d0c340b9379fe1e2ce44e3286d70fb60afe10f87666394ec0874d76a151adc69b01a58850,sg_user01184,1,0.0,1.0
95c493f0b6b2d655640f2e4373676749e81f54f20048981e797ff117d66aadb63ce94d7631f3442b152eb5f706b5195739b221ee211999eaf7acb46dc46603d1,sg_user01185,0,,
9dbe2227bcdce3ff921c1af7082fb44d474eb497cc40feb455ba1437007965869d2a9e9c3ca3c0f9f2628326092f8648812ed466a14f65f0c1ebd3cff1f4081b,sg_user01186,1,1.0,0.0
